site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd,grant_funding_usd,customer_prepayment_usd,equipment_finance_usd,sponsor_equity_draw_usd,maintenance_capex_usd,cads_usd,dscr,rolling_12m_cads_usd,rolling_12m_debt_service_usd,rolling_12m_dscr,adjusted_equity_cash_flow_usd,capital_stack
S01,2027-11-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,False,False,False,160881344.95668158,0.0,-5,0.0,0,0.0,0.0,0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54699657.285271734,106181687.67140985,1785841.706049962,0.0,0.0,358954182.9160424,0.0,0.0,0.0,0.0,-160881344.95668158,-54699657.285271734,0.0,16088134.495668158,0.0,19305761.394801788,38611522.789603576,0.0,0.0,,,,,-38611522.789603576,government_supported
S01,2027-12-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,False,False,False,93512995.72912401,0.0,-4,0.0,0,0.0,0.0,0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31794418.54790216,61718577.18122185,2103363.800486321,0.0,0.0,422776123.89775056,0.0,0.0,0.0,0.0,-93512995.72912401,-31794418.54790216,0.0,9351299.5729124,0.0,11221559.48749488,22443118.974989757,0.0,0.0,,0.0,0.0,,-22443118.974989757,government_supported
S01,2028-01-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,False,False,84216297.1702724,24172661.870503593,-3,0.0,0,0.0,0.0,0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28633541.03789261,55582756.132379785,2391794.4001506516,0.0,0.0,480750674.430281,0.0,0.0,0.0,0.0,-84216297.1702724,-28633541.03789261,0.0,8421629.71702724,0.0,10105955.660432687,20211911.32086537,0.0,0.0,,0.0,0.0,,-20211911.32086537,government_supported
S01,2028-02-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,False,187593687.7865741,143884892.08633092,-2,0.0,0,0.0,0.0,0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63781853.8474352,123811833.9391389,3022812.5418470996,0.0,0.0,607585320.911267,0.0,0.0,0.0,0.0,-187593687.7865741,-63781853.84743519,1.4901161193847656e-08,18759368.77865741,0.0,22511242.534388892,45022485.068777785,0.0,0.0,,0.0,0.0,,-45022485.068777785,government_supported
S01,2028-03-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,False,287769784.17266184,287769784.17266184,-1,0.0,0,0.0,0.0,0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97841726.61870499,189928057.55395684,3987566.89232612,0.0,0.0,801500945.35755,0.0,0.0,0.0,0.0,-287769784.17266184,-97841726.618705,-2.9802322387695312e-08,28776978.417266186,0.0,34532374.10071942,69064748.2014388,0.0,0.0,,0.0,0.0,,-69064748.20143881,government_supported
S01,2028-04-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,24172661.870503593,24172661.870503593,0,0.25,1333,6.665,8.33125,959760,239940.0,3.5,839790.0,1499.6250000000002,92976.75000000001,4200000.0,43189.2,4336165.95,-3496375.95,8218705.035971221,15953956.834532373,0.0,4087274.510960412,6812124.18493402,810642778.0071484,10899398.695894431,0.0,0.0,-3496375.95,-27669037.820503592,-22614479.68186565,-14395774.64589443,2417266.1870503593,0.0,2900719.424460431,5801438.848920861,16795.8,-3513171.75,-0.3223271162035146,-3513171.75,10899398.695894431,-0.3223271162035146,-20214009.294815294,government_supported
S01,2028-05-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,1,0.2816666666666667,2666,13.33,16.6625,1983504,558686.96,3.5,1955404.3599999999,3491.7935000000007,216491.19700000004,4200000.0,100563.6528,4517054.8498,-2561650.4898,0.0,0.0,0.0,4053213.890035742,6812124.18493402,803830653.8222144,10865338.074969761,0.0,0.0,-2561650.4898,-2561650.4898,-13426988.564769762,-13426988.564769762,0.0,0.0,0.0,0.0,39108.0872,-2600758.577,-0.23936287661322844,-6113930.327,21764736.770864192,-0.28090991365374735,-13466096.65196976,government_supported
S01,2028-06-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,2,0.31333333333333335,4000,20.0,25.0,2880000,902400.0,3.5,3158400.0,5640.0,349680.0,4200000.0,162432.0,4712112.0,-1553712.0,0.0,0.0,0.0,4019153.2691110717,6812124.18493402,797018529.6372803,10831277.45404509,0.0,0.0,-1553712.0,-1553712.0,-12384989.45404509,-12384989.45404509,0.0,0.0,0.0,0.0,63168.0,-1616880.0,-0.1492787906929809,-7730810.327,32596014.224909283,-0.23717041824985627,-12448157.45404509,government_supported
S01,2028-07-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,3,0.345,5333,26.665,33.33125,3967752,1368874.44,3.5,4791060.54,8555.465249999997,530438.8454999998,4200000.0,246397.39919999999,4976836.2447,-185775.70469999965,0.0,0.0,0.0,3985092.648186402,6812124.18493402,790206405.4523463,10797216.833120422,0.0,0.0,-185775.70469999965,-185775.70469999965,-10982992.537820421,-10982992.537820421,0.0,0.0,0.0,0.0,95821.2108,-281596.91549999965,-0.02608050943611711,-8012407.2425,43393231.058029704,-0.18464647704580972,-11078813.748620423,government_supported
S01,2028-08-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,4,0.37666666666666665,6666,33.33,41.662499999999994,4959504,1868079.8399999999,3.5,6538279.4399999995,11675.498999999998,723880.9379999998,4200000.0,336254.37119999994,5260135.3092,1278144.1307999995,0.0,0.0,0.0,3951032.0272617317,6812124.18493402,783394281.2674123,10763156.212195752,0.0,0.0,1278144.1307999995,1278144.1307999995,-9485012.081395753,-9485012.081395753,0.0,0.0,0.0,0.0,130765.5888,1147378.5419999994,0.10660242398971248,-6865028.7005,54156387.27022546,-0.1267630476576179,-9615777.670195753,government_supported
S01,2028-09-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,5,0.4083333333333333,8000,40.0,50.0,5760000,2352000.0,3.5,8232000.0,14700.0,911400.0,4200000.0,423360.0,5534760.0,2697240.0,0.0,0.0,0.0,3916971.4063370614,6812124.18493402,776582157.0824783,10729095.591271082,0.0,0.0,2697240.0,2697240.0,-8031855.591271082,-8031855.591271082,0.0,0.0,0.0,0.0,164640.0,2532600.0,0.23604971905185174,-4332428.7005,64885482.86149654,-0.06677038544581582,-8196495.591271082,government_supported
S01,2028-10-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,6,0.43999999999999995,9333,46.665000000000006,58.33125000000001,6943752,3055250.8799999994,3.5,10693378.079999998,19095.318000000003,1183909.7160000002,4200000.0,549945.1583999998,5933854.8744,4759523.205599998,0.0,0.0,0.0,3882910.7854123916,6812124.18493402,769770032.8975443,10695034.970346412,876612.4201876065,219153.10504690162,4540370.100553096,4540370.100553096,-6154664.869793315,-6154664.869793315,0.0,0.0,0.0,0.0,213867.56159999996,4326502.538953097,0.40453374401757203,-5926.161546903662,75580517.83184296,-7.84085861926564e-05,-6368532.431393315,government_supported
S01,2028-11-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,7,0.4716666666666667,10666,53.33,66.6625,7679520,3622173.6,3.5,12677607.6,22638.584999999995,1403592.2699999998,4200000.0,651991.248,6255583.517999999,6422024.082,0.0,0.0,0.0,3848850.1644877214,6812124.18493402,762957908.7126102,10660974.349421741,2573173.917512279,643293.4793780698,5778730.602621931,5778730.602621931,-4882243.746799811,-4882243.746799811,0.0,0.0,0.0,0.0,253552.152,5525178.450621931,0.5182620527477041,5519252.289075027,86241492.1812647,0.06399764370350311,-5135795.898799811,government_supported
S01,2028-12-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,8,0.5033333333333333,12000,60.0,75.0,8928000,4493760.0,3.5,15728160.0,28085.999999999996,1741331.9999999998,4200000.0,808876.7999999999,6750208.8,8977951.2,0.0,0.0,0.0,3814789.543563051,6812124.18493402,756145784.5276762,10626913.728497071,5163161.656436948,1290790.414109237,7687160.785890762,7687160.785890762,-2939752.9426063094,-2939752.9426063094,0.0,0.0,0.0,0.0,314563.2,7372597.585890762,0.6937665792957786,12891849.874965789,96868405.90976176,0.13308621891615782,-3254316.1426063096,government_supported
S01,2029-01-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,9,0.5349999999999999,12000,60.0,75.0,8928000,4776479.999999999,3.5,16717679.999999996,29852.999999999996,1850885.9999999998,4200000.0,859766.3999999998,6910652.399999999,9807027.599999998,0.0,0.0,0.0,3780728.9226383814,6812124.18493402,749333660.3427422,10592853.107572401,6026298.677361617,1506574.6693404042,8300452.930659594,8300452.930659594,-2292400.176912807,-2292400.176912807,0.0,0.0,0.0,0.0,334353.5999999999,7966099.330659594,0.7520258470274598,20857949.205625385,107461259.01733416,0.19409738352554448,-2626753.7769128066,government_supported
S01,2029-02-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,10,0.5666666666666667,12000,60.0,75.0,8064000,4569600.0,3.5,15993600.0,28560.0,1770720.0,4200000.0,822528.0,6793248.0,9200352.0,0.0,0.0,0.0,3746668.301713711,6812124.18493402,742521536.1578082,10558792.48664773,5453683.698286289,1363420.9245715723,7836931.075428428,7836931.075428428,-2721861.4112193026,-2721861.4112193026,0.0,0.0,0.0,0.0,319872.0,7517059.075428428,0.7119241224727383,28375008.28105381,118020051.50398189,0.24042531688012747,-3041733.4112193026,government_supported
S01,2029-03-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,11,0.5983333333333334,12000,60.0,75.0,8928000,5341920.0,3.5,18696720.0,33387.0,2069994.0,4200000.0,961545.6,7231539.6,11465180.4,0.0,0.0,0.0,3712607.680789041,6812124.18493402,735709411.9728742,10524731.86572306,7752572.71921096,1938143.17980274,9527037.22019726,9527037.22019726,-997694.6455258001,-997694.6455258001,0.0,0.0,0.0,0.0,373934.4,9153102.82019726,0.8696756304079422,37528111.10125107,128544783.36970496,0.291945811548939,-1371629.0455258004,government_supported
S01,2029-04-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,12,0.6299999999999999,12000,60.0,75.0,8640000,5443199.999999999,3.5,19051199.999999996,34019.99999999999,2109239.9999999995,4200000.0,979775.9999999998,7289016.0,11762183.999999996,0.0,0.0,0.0,3678547.059864371,6812124.18493402,728897287.7879401,10490671.244798392,8083636.940135625,2020909.2350339063,9741274.76496609,9741274.76496609,-749396.4798323028,-749396.4798323028,0.0,0.0,0.0,0.0,381023.99999999994,9360250.76496609,0.8922451715954018,50401533.61621716,128136055.91860892,0.3933438816645944,-1130420.4798323028,government_supported
S01,2029-05-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,13,0.6616666666666666,12000,60.0,75.0,8928000,5907360.0,3.5,20675760.0,36921.0,2289102.0,4200000.0,1063324.8,7552426.8,13123333.2,0.0,0.0,0.0,3644486.438939701,6812124.18493402,722085163.6030061,10456610.623873722,9478846.761060297,2369711.6902650744,10753621.509734925,10753621.509734925,297010.8858612031,297010.8858612031,0.0,0.0,0.0,0.0,413515.2,10340106.309734926,0.9888583099888215,63342398.502952084,127727328.46751288,0.4959189177675713,-116504.31413879618,government_supported
S01,2029-06-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,14,0.6933333333333334,12000,60.0,75.0,8640000,5990400.0,3.5,20966400.0,37440.0,2321280.0,4200000.0,1078272.0,7599552.0,13366848.0,0.0,0.0,0.0,3610425.8180150306,6812124.18493402,715273039.4180721,10422550.002949052,9756422.181984968,2439105.545496242,10927742.454503758,10927742.454503758,505192.4515547063,505192.4515547063,0.0,0.0,0.0,0.0,419328.0,10508414.454503758,1.0082383343356867,75467692.95745584,127318601.01641685,0.5927467970506902,85864.45155470632,government_supported
S01,2029-07-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,15,0.725,12000,60.0,75.0,8928000,6472800.0,3.5,22654800.0,40455.0,2508210.0,4200000.0,1165104.0,7873314.0,14781486.0,0.0,0.0,0.0,3576365.197090361,6812124.18493402,708460915.2331381,10388489.382024381,11205120.802909639,2801280.2007274097,11980205.79927259,11980205.79927259,1591716.417248208,1591716.417248208,0.0,0.0,0.0,0.0,453096.0,11527109.79927259,1.109604041105188,87276399.67222843,126909873.56532079,0.6877037792280761,1138620.417248208,government_supported
S01,2029-08-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.33999999999999997,0.66,0.06,10.0,0.1,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,16,0.7566666666666666,12000,60.0,75.0,8928000,6755519.999999999,3.5,23644319.999999996,42221.99999999999,2617763.9999999995,4200000.0,1215993.5999999999,8033757.6,15610562.399999997,0.0,0.0,0.0,3542304.5761656906,6812124.18493402,701648791.0482041,10354428.761099711,12068257.823834306,3017064.4559585764,12593497.94404142,12593497.94404142,2239069.1829417087,2239069.1829417087,0.0,0.0,0.0,0.0,472886.3999999999,12120611.54404142,1.170572691520853,98249632.67426986,126501146.11422475,0.776669901358482,1766182.7829417083,government_supported
