site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd,grant_funding_usd,customer_prepayment_usd,equipment_finance_usd,sponsor_equity_draw_usd,maintenance_capex_usd,cads_usd,dscr,rolling_12m_cads_usd,rolling_12m_debt_service_usd,rolling_12m_dscr,adjusted_equity_cash_flow_usd,capital_stack
S01,2028-04-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,24172661.870503593,24172661.870503593,0,0.25,1333,6.665,8.33125,959760,239940.0,3.5,839790.0,1499.6250000000002,92976.75000000001,4200000.0,43189.2,4336165.95,-3496375.95,10200863.309352515,13971798.561151078,0.0,4181795.088376518,7063843.054690064,671065090.195556,11245638.143066581,0.0,0.0,-3496375.95,-27669037.820503592,-24942877.402419098,-14742014.093066579,0.0,2900719.424460431,1208633.0935251797,7300143.884892084,16795.8,-3513171.75,-0.3124030584396868,-3513171.75,11245638.143066581,-0.3124030584396868,-22058953.777958665,strategic_customer
S01,2028-05-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,1,0.2816666666666667,2666,13.33,16.6625,1983504,558686.96,3.5,1955404.3599999999,3491.7935000000007,216491.19700000004,4200000.0,100563.6528,4517054.8498,-2561650.4898,0.0,0.0,0.0,4138234.722872596,7063843.054690064,664001247.1408659,11202077.77756266,0.0,0.0,-2561650.4898,-2561650.4898,-13763728.26736266,-13763728.26736266,0.0,0.0,0.0,0.0,39108.0872,-2600758.577,-0.23216751647709694,-6113930.327,22447715.92062924,-0.27236313701659753,-13802836.354562659,strategic_customer
S01,2028-06-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,2,0.31333333333333335,4000,20.0,25.0,2880000,902400.0,3.5,3158400.0,5640.0,349680.0,4200000.0,162432.0,4712112.0,-1553712.0,0.0,0.0,0.0,4094674.357368673,7063843.054690063,656937404.0861759,11158517.412058737,0.0,0.0,-1553712.0,-1553712.0,-12712229.412058737,-12712229.412058737,0.0,0.0,0.0,0.0,63168.0,-1616880.0,-0.1449009702895366,-7730810.327,33606233.332687974,-0.23004096443859498,-12775397.412058737,strategic_customer
S01,2028-07-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,3,0.345,5333,26.665,33.33125,3967752,1368874.44,3.5,4791060.54,8555.465249999997,530438.8454999998,4200000.0,246397.39919999999,4976836.2447,-185775.70469999965,0.0,0.0,0.0,4051113.9918647516,7063843.054690064,649873561.0314858,11114957.046554815,0.0,0.0,-185775.70469999965,-185775.70469999965,-11300732.751254816,-11300732.751254816,0.0,0.0,0.0,0.0,95821.2108,-281596.91549999965,-0.02533495310153117,-8012407.2425,44721190.37924279,-0.17916355031146342,-11396553.962054815,strategic_customer
S01,2028-08-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,4,0.37666666666666665,6666,33.33,41.662499999999994,4959504,1868079.8399999999,3.5,6538279.4399999995,11675.498999999998,723880.9379999998,4200000.0,336254.37119999994,5260135.3092,1278144.1307999995,0.0,0.0,0.0,4007553.626360829,7063843.054690063,642809717.9767957,11071396.681050893,0.0,0.0,1278144.1307999995,1278144.1307999995,-9793252.550250893,-9793252.550250893,0.0,0.0,0.0,0.0,130765.5888,1147378.5419999994,0.10363448940130386,-6865028.7005,55792587.06029369,-0.12304553458116453,-9924018.139050893,strategic_customer
S01,2028-09-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,5,0.4083333333333333,8000,40.0,50.0,5760000,2352000.0,3.5,8232000.0,14700.0,911400.0,4200000.0,423360.0,5534760.0,2697240.0,0.0,0.0,0.0,3963993.2608569064,7063843.054690062,635745874.9221057,11027836.315546969,0.0,0.0,2697240.0,2697240.0,-8330596.315546969,-8330596.315546969,0.0,0.0,0.0,0.0,164640.0,2532600.0,0.22965520411556686,-4332428.7005,66820423.37584066,-0.0648368938959225,-8495236.315546969,strategic_customer
S01,2028-10-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,6,0.43999999999999995,9333,46.665000000000006,58.33125000000001,6943752,3055250.8799999994,3.5,10693378.079999998,19095.318000000003,1183909.7160000002,4200000.0,549945.1583999998,5933854.8744,4759523.205599998,0.0,0.0,0.0,3920432.895352985,7063843.054690063,628682031.8674157,10984275.950043049,839090.3102470133,209772.57756175334,4549750.628038244,4549750.628038244,-6434525.322004804,-6434525.322004804,0.0,0.0,0.0,0.0,213867.56159999996,4335883.066438245,0.3947354460283067,3454.3659382443875,77804699.3258837,4.439790871468872e-05,-6648392.883604804,strategic_customer
S01,2028-11-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,7,0.4716666666666667,10666,53.33,66.6625,7679520,3622173.6,3.5,12677607.6,22638.584999999995,1403592.2699999998,4200000.0,651991.248,6255583.517999999,6422024.082,0.0,0.0,0.0,3876872.529849063,7063843.054690064,621618188.8127255,10940715.584539127,2545151.5521509373,636287.8880377343,5785736.193962266,5785736.193962266,-5154979.390576861,-5154979.390576861,0.0,0.0,0.0,0.0,253552.152,5532184.041962266,0.5056510243059488,5535638.40790051,88745414.91042283,0.06237661307334053,-5408531.542576861,strategic_customer
S01,2028-12-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,8,0.5033333333333333,12000,60.0,75.0,8928000,4493760.0,3.5,15728160.0,28085.999999999996,1741331.9999999998,4200000.0,808876.7999999999,6750208.8,8977951.2,0.0,0.0,0.0,3833312.164345141,7063843.054690063,614554345.7580354,10897155.219035204,5144639.035654858,1286159.7589137144,7691791.441086285,7691791.441086285,-3205363.7779489197,-3205363.7779489197,0.0,0.0,0.0,0.0,314563.2,7377228.241086285,0.6769866164886508,12912866.648986794,99642570.12945804,0.1295918665306413,-3519926.97794892,strategic_customer
S01,2029-01-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,9,0.5349999999999999,12000,60.0,75.0,8928000,4776479.999999999,3.5,16717679.999999996,29852.999999999996,1850885.9999999998,4200000.0,859766.3999999998,6910652.399999999,9807027.599999998,0.0,0.0,0.0,3789751.7988412185,7063843.054690062,607490502.7033454,10853594.85353128,6017275.801158779,1504318.9502896948,8302708.649710303,8302708.649710303,-2550886.2038209774,-2550886.2038209774,0.0,0.0,0.0,0.0,334353.5999999999,7968355.049710304,0.7341673571975789,20881221.698697098,110496164.98298931,0.18897689075373544,-2885239.803820977,strategic_customer
S01,2029-02-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,10,0.5666666666666667,12000,60.0,75.0,8064000,4569600.0,3.5,15993600.0,28560.0,1770720.0,4200000.0,822528.0,6793248.0,9200352.0,0.0,0.0,0.0,3746191.433337297,7063843.054690063,600426659.6486554,10810034.48802736,5454160.566662703,1363540.1416656757,7836811.858334324,7836811.858334324,-2973222.629693036,-2973222.629693036,0.0,0.0,0.0,0.0,319872.0,7516939.858334324,0.6953668710918269,28398161.557031423,121306199.47101668,0.23410313471914937,-3293094.629693036,strategic_customer
S01,2029-03-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,11,0.5983333333333334,12000,60.0,75.0,8928000,5341920.0,3.5,18696720.0,33387.0,2069994.0,4200000.0,961545.6,7231539.6,11465180.4,0.0,0.0,0.0,3702631.067833375,7063843.054690064,593362816.5939653,10766474.122523438,7762549.332166625,1940637.3330416563,9524543.066958344,9524543.066958344,-1241931.0555650946,-1241931.0555650946,0.0,0.0,0.0,0.0,373934.4,9150608.666958343,0.8499169331411193,37548770.22398977,132072673.59354012,0.2843038548575755,-1615865.455565095,strategic_customer
S01,2029-04-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,12,0.6299999999999999,12000,60.0,75.0,8640000,5443199.999999999,3.5,19051199.999999996,34019.99999999999,2109239.9999999995,4200000.0,979775.9999999998,7289016.0,11762183.999999996,0.0,0.0,0.0,3659070.7023294526,7063843.054690063,586298973.5392752,10722913.757019516,8103113.297670543,2025778.3244176358,9736405.67558236,9736405.67558236,-986508.0814371556,-986508.0814371556,0.0,0.0,0.0,0.0,381023.99999999994,9355381.67558236,0.8724663731868653,50417323.64957213,131549949.20749304,0.38325612402973375,-1367532.0814371556,strategic_customer
S01,2029-05-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,13,0.6616666666666666,12000,60.0,75.0,8928000,5907360.0,3.5,20675760.0,36921.0,2289102.0,4200000.0,1063324.8,7552426.8,13123333.2,0.0,0.0,0.0,3615510.33682553,7063843.054690062,579235130.4845852,10679353.391515592,9507822.863174468,2376955.715793617,10746377.484206382,10746377.484206382,67024.09269079007,67024.09269079007,0.0,0.0,0.0,0.0,413515.2,10332862.284206383,0.9675550480814236,63350944.51077851,131027224.82144599,0.48349451495373114,-346491.1073092092,strategic_customer
S01,2029-06-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,14,0.6933333333333334,12000,60.0,75.0,8640000,5990400.0,3.5,20966400.0,37440.0,2321280.0,4200000.0,1078272.0,7599552.0,13366848.0,0.0,0.0,0.0,3571949.9713216084,7063843.054690063,572171287.4298952,10635793.026011672,9794898.028678391,2448724.507169598,10918123.492830403,10918123.492830403,282330.4668187313,282330.4668187313,0.0,0.0,0.0,0.0,419328.0,10498795.492830403,0.9871191990248195,75466620.00360891,130504500.43539892,0.5782683336730267,-136997.53318126872,strategic_customer
S01,2029-07-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,0.42199999999999993,0.5780000000000001,0.074,8.0,0.15,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,15,0.725,12000,60.0,75.0,8928000,6472800.0,3.5,22654800.0,40455.0,2508210.0,4200000.0,1165104.0,7873314.0,14781486.0,0.0,0.0,0.0,3528389.6058176868,7063843.054690064,565107444.375205,10592232.66050775,11253096.394182313,2813274.0985455783,11968211.901454423,11968211.901454423,1375979.2409466729,1375979.2409466729,0.0,0.0,0.0,0.0,453096.0,11515115.901454423,1.0871283015135766,87263332.82056333,129981776.04935186,0.6713505190714654,922883.2409466729,strategic_customer
