month,scenario,capex_usd,gpu_capex_usd,revenue_usd,opex_usd,ebitda_usd,operating_cash_flow_usd,equity_draw_usd,debt_draw_usd,debt_service_usd,interest_during_construction_usd,unlevered_free_cash_flow_usd,net_cash_flow_post_financing_usd,gpu_online,it_load_online_mw,facility_load_online_mw,power_mwh,cumulative_cash_change_usd,cash_balance_pre_support_usd,incremental_funding_required_usd,funding_raise_usd,cash_balance_usd,liquidity_headroom_usd
2027-11-01,downside,30306934.092433512,0.0,0.0,0.0,0.0,0.0,30306934.092433512,0.0,0.0,0.0,-30306934.092433512,0.0,0,0.0,0.0,0.0,0.0,150000000.0,0.0,0.0,150000000.0,100000000.0
2027-12-01,downside,53859719.637144044,0.0,0.0,0.0,0.0,0.0,53859719.637144044,0.0,0.0,0.0,-53859719.637144044,0.0,0,0.0,0.0,0.0,0.0,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-01-01,downside,77334179.5158113,0.0,0.0,0.0,0.0,0.0,77334179.5158113,0.0,0.0,0.0,-77334179.5158113,0.0,0,0.0,0.0,0.0,0.0,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-02-01,downside,117164822.58459821,0.0,0.0,0.0,0.0,0.0,117164822.58459821,0.0,0.0,0.0,-117164822.58459821,0.0,0,0.0,0.0,0.0,0.0,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-03-01,downside,161285608.44411805,0.0,0.0,0.0,0.0,0.0,104653946.96452093,56631661.479597114,0.0,424737.46109697834,-161285608.44411805,-7.450580596923828e-09,0,0.0,0.0,0.0,-7.450580596923828e-09,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-04-01,downside,225329276.49450877,0.0,0.0,0.0,0.0,0.0,115082210.43732005,110247066.05718872,0.0,1254775.987484121,-225329276.49450877,0.0,0,0.0,0.0,0.0,-7.450580596923828e-09,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-05-01,downside,252071988.92493483,0.0,0.0,0.0,0.0,0.0,141063860.90482458,111008128.02011026,0.0,2096747.7675410789,-252071988.92493483,0.0,0,0.0,0.0,0.0,-7.450580596923828e-09,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-06-01,downside,210754016.33002412,0.0,0.0,0.0,0.0,0.0,146230049.27692857,64523967.05309555,0.0,2596403.1286958535,-210754016.33002412,0.0,0,0.0,0.0,0.0,-7.450580596923828e-09,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-07-01,downside,236218442.00412527,27798561.151079133,0.0,0.0,0.0,0.0,178109196.95663732,58109245.04748794,0.0,3051695.4900172316,-236218442.00412527,0.0,0,0.0,0.0,0.0,-7.450580596923828e-09,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-08-01,downside,392525311.6089631,165467625.89928055,0.0,0.0,0.0,0.0,183207515.5783367,209317796.0306264,0.0,4664436.214286531,-392525311.6089631,0.0,0,0.0,0.0,0.0,-7.450580596923828e-09,150000000.0,0.0,0.0,150000000.0,100000000.0
2028-09-01,downside,550936000.862762,330935251.7985611,0.0,0.0,0.0,0.0,218873582.71296751,332062418.1497945,0.0,7223417.702703253,-550936000.862762,2.9802322387695312e-08,0,0.0,0.0,0.0,2.2351741790771484e-08,150000000.00000003,0.0,0.0,150000000.00000003,100000000.00000003
2028-10-01,downside,257171705.52960092,27798561.151079133,833071.6799999999,4352233.932,-3519162.2520000003,-3519162.2520000003,106490886.71696107,150680818.81263986,14829791.80883121,2709854.4948704075,-260690867.78160092,-18348954.06083121,1333,6.665,8.33125,1549.6125000000002,-18348954.06083119,131651045.93916881,0.0,0.0,131651045.93916881,81651045.93916881
2028-11-01,downside,224831392.13133174,0.0,1763747.1129599996,4522303.787904,-2758556.6749440003,-2758556.6749440003,105120559.43676934,119710832.69456242,14761556.570447017,3658614.820588512,-227589948.80627576,-17520113.245391004,2666,13.33,16.6625,3280.7796000000003,-35869067.30622219,114130932.6937778,0.0,0.0,114130932.6937778,64130932.6937778
2028-12-01,downside,152022265.36676717,0.0,2969143.2959999996,4742575.5904,-1773432.2944000005,-1773432.2944000005,90976075.53592815,61046189.83083901,14693321.332062826,4160077.0566370753,-153795697.66116714,-16466753.626462827,4000,20.0,25.0,5522.96,-52335820.93268502,97664179.06731498,0.0,0.0,97664179.06731498,47664179.06731498
2029-01-01,downside,211010436.96832073,41697841.72661869,4271459.609087999,4980558.3928512,-709098.783763201,-709098.783763201,122960646.06322831,88049790.90509242,14625086.09367863,4874703.533340478,-211719535.75208393,-15334184.877441831,5333,26.665,33.33125,7945.423379999998,-67670005.81012684,82329994.18987316,0.0,0.0,82329994.18987316,32329994.18987316
2029-02-01,downside,414711264.4371366,248201438.8489208,5175638.544383999,5145786.3292416,29852.215142399073,29852.215142399073,170094195.35606664,244617069.08106998,14556850.85529444,6790514.545708156,-414681412.2219942,-14526998.64015204,6666,33.33,41.662499999999994,9627.303839999999,-82197004.45027888,67802995.54972112,0.0,0.0,67802995.54972112,17802995.54972112
2029-03-01,downside,596954022.7881497,496402877.6978416,7346196.479999999,5542429.9520000005,1803766.527999998,1803766.527999998,218989022.4848832,377965000.3032665,14488615.616910245,9744589.53175377,-595150256.2601497,-12684849.088910248,8000,40.0,50.0,13664.8,-94881853.53918913,55118146.46081087,0.0,0.0,55118146.46081087,5118146.46081087
2029-04-01,downside,142394272.6523917,41697841.72661869,9599162.618879998,11830724.069311999,-2231561.4504320025,-2231561.4504320025,59907638.52091439,82486634.13147731,38170572.15099223,1066505.361671557,-144625834.1028237,-40402133.60142423,10833,54.165000000000006,67.48125000000002,17862.3738,-135283987.14061338,14716012.859386623,35283987.14061338,35283987.14061338,50000000.0,0.0
2029-05-01,downside,80972606.81359391,0.0,12822221.420543998,12389485.9014208,432735.51912319846,432735.51912319846,36437673.06611726,44534933.74747665,37990850.54904861,1397115.7952128814,-80539871.29447071,-37558115.02992541,13666,68.33,84.96249999999999,23866.408959999997,-172842102.17053878,-22842102.170538783,72842102.17053878,37558115.029925406,50000000.0,0.0
2029-06-01,downside,41379672.75377085,0.0,15538597.632,12854041.617728,2684556.0142719992,2434671.5595716606,18620852.73919688,22758820.01457397,37811128.947105005,1572246.3298338363,-38945001.19419919,-35376457.38753334,16500,82.5,102.45,28928.4228,-208218559.55807212,-58218559.55807212,108218559.55807212,35376457.38753334,50000000.0,0.0
2029-07-01,downside,68852303.50153768,20848920.863309346,18083142.604799997,13276255.817331199,4806886.7874687975,4309569.500772411,30983536.575691957,37868766.92584573,37631407.345161386,1858193.675937513,-64542734.00076527,-33321837.844388973,18000,90.0,111.6,33673.98312,-241540397.40246108,-91540397.40246108,141540397.40246108,33321837.84438896,50000000.0,0.0
2029-08-01,downside,162326207.04277956,124100719.4244604,20283487.487999994,13633175.356352001,6650312.131647995,5992107.14575556,73046793.1692508,89279413.87352876,37451685.74321777,2518941.3306711433,-156334099.897024,-31459578.597462207,19500,97.5,120.75,37779.985199999996,-272999975.9999233,-122999975.99992329,172999975.9999233,31459578.597462207,50000000.0,0.0
2029-09-01,downside,248201438.8489208,248201438.8489208,21926695.68,13890259.634240001,8036436.045759999,7317807.4182715155,111690647.48201436,136510791.36690643,37271964.141274154,3526906.89272858,-240883631.43064928,-29954156.723002635,21000,105.0,129.9,40849.074,-302954132.7229259,-152954132.7229259,202954132.7229259,29954156.723002613,50000000.0,0.0
2029-10-01,downside,20848920.863309346,20848920.863309346,25792006.348799996,17919180.4704192,7872825.878380796,6892845.494096265,9382014.388489205,11466906.47482014,46697660.88380686,0.0,-13956075.369213082,-39804815.3897106,23625,118.125,145.6875,47953.81691999999,-342758948.1126365,-192758948.1126365,242758948.1126365,39804815.389710605,50000000.0,0.0
2029-11-01,downside,0.0,0.0,28323244.511999995,18314196.884928,10009047.627071995,8977922.884391416,0.0,0.0,46474658.186153196,0.0,8977922.884391416,-37496735.301761776,26250,131.25,161.475,52551.415799999995,-380255683.4143983,-230255683.4143983,280255683.4143983,37496735.301761806,50000000.0,0.0
2029-12-01,downside,0.0,0.0,33083624.476799995,19083070.5540672,14000553.922732797,12698798.14005617,0.0,0.0,46251655.488499545,0.0,12698798.14005617,-33552857.348443374,28875,144.375,177.2625,61258.648019999986,-413808540.7628417,-263808540.7628417,313808540.7628417,33552857.34844339,50000000.0,0.0
2030-01-01,downside,0.0,0.0,37240821.791999996,19744381.789344,17496440.002655994,16033796.520783318,0.0,0.0,46028652.790845886,0.0,16033796.520783318,-29994856.27006257,31500,157.5,193.05,68820.37199999999,-443803397.03290427,-293803397.03290427,343803397.03290427,29994856.270062566,50000000.0,0.0
2030-02-01,downside,0.0,0.0,37699691.904,19785190.547328,17914501.356671996,16661956.972403275,0.0,0.0,45805650.093192235,0.0,16661956.972403275,-29143693.120788954,34125,170.625,208.83749999999998,69537.82079999999,-472947090.1536932,-322947090.1536932,372947090.1536932,29143693.12078893,50000000.0,0.0
2030-03-01,downside,0.0,0.0,46577992.92479999,21225736.6468032,25352256.277996797,22610525.20379236,0.0,0.0,45582647.395538576,0.0,22610525.20379236,-22972122.191746216,36750,183.75,224.625,85762.43681999999,-495919212.34543943,-345919212.34543943,395919212.34543943,22972122.191746235,50000000.0,0.0
2030-04-01,downside,0.0,0.0,48303939.168,21497890.318272,26806048.849728,23938849.989504855,0.0,0.0,45359644.69788492,0.0,23938849.989504855,-21420794.708380066,37875,189.375,231.2625,88738.81019999999,-517340007.0538195,-367340007.0538195,417340007.0538195,21420794.708380044,50000000.0,0.0
2030-05-01,downside,0.0,0.0,52713365.4144,22201001.3609856,30512364.053414397,26805139.709402006,0.0,0.0,45136642.00023126,0.0,26805139.709402006,-18331502.290829256,39000,195.0,237.89999999999998,96603.14735999999,-535671509.3446487,-385671509.3446487,435671509.3446487,18331502.29082924,50000000.0,0.0
2030-06-01,downside,0.0,0.0,52668942.335999995,22176443.222783998,30492499.113215998,26734490.329839792,0.0,0.0,44913639.3025776,0.0,26734490.329839792,-18179148.97273781,39000,195.0,237.89999999999998,96462.01439999999,-553850658.3173865,-403850658.3173865,453850658.3173865,18179148.97273779,50000000.0,0.0
2030-07-01,downside,0.0,0.0,56135782.07999999,22730314.632768,33405467.447231993,28863465.905938372,0.0,0.0,44690636.60492394,0.0,28863465.905938372,-15827170.698985573,39000,195.0,237.89999999999998,102751.68239999999,-569677829.0163721,-419677829.0163721,469677829.0163721,15827170.698985577,50000000.0,0.0
2030-08-01,downside,0.0,0.0,57846990.4128,22994971.2686592,34852019.144140795,29892629.00420656,0.0,0.0,44467633.90727028,0.0,29892629.00420656,-14575004.903063722,39000,195.0,237.89999999999998,105825.94991999998,-584252833.9194359,-434252833.91943586,484252833.91943586,14575004.903063774,50000000.0,0.0
2030-09-01,downside,0.0,0.0,57636966.528,22944801.197952,34692165.330047995,29716987.969223548,0.0,0.0,44244631.20961663,0.0,29716987.969223548,-14527643.240393084,39000,195.0,237.89999999999998,105387.30719999998,-598780477.1598289,-448780477.1598289,498780477.1598289,14527643.240393043,50000000.0,0.0
2030-10-01,downside,0.0,0.0,61269407.07839999,23524284.540441602,37745122.53795839,31950955.20074293,0.0,0.0,44021628.51196298,0.0,31950955.20074293,-12070673.311220046,39000,195.0,237.89999999999998,111974.48495999999,-610851150.471049,-460851150.47104895,510851150.47104895,12070673.31122005,50000000.0,0.0
2030-11-01,downside,0.0,0.0,60948982.65599999,23457039.848063998,37491942.80793599,31705319.728812713,0.0,0.0,43798625.814309314,0.0,31705319.728812713,-12093306.0854966,39000,195.0,237.89999999999998,111337.50239999998,-622944456.5565455,-472944456.5565455,522944456.5565455,12093306.085496545,50000000.0,0.0
2030-12-01,downside,0.0,0.0,64691823.74399999,24053597.812224,40638225.931775995,34009281.3972793,0.0,0.0,43575623.116655655,0.0,34009281.3972793,-9566341.719376355,39000,195.0,237.89999999999998,118123.01999999997,-632510798.2759218,-482510798.2759218,532510798.2759218,9566341.719376326,50000000.0,0.0
2031-01-01,downside,0.0,0.0,65360513.08799999,24159214.088064,41201298.999936,34375835.52398589,0.0,0.0,43352620.419002,0.0,34375835.52398589,-8976784.895016108,39000,195.0,237.89999999999998,119248.95239999998,-641487583.1709379,-491487583.1709379,541487583.1709379,8976784.895016074,50000000.0,0.0
2031-02-01,downside,0.0,0.0,59639279.616,23223072.586751997,36416207.029248,30731265.871556476,0.0,0.0,43129617.721348345,0.0,30731265.871556476,-12398351.849791866,39000,195.0,237.89999999999998,108725.70239999998,-653885935.0207298,-503885935.0207298,553885935.0207298,12398351.849791884,50000000.0,0.0
2031-03-01,downside,0.0,0.0,66029202.43199999,24264830.363904,41764372.068096,34686638.97627906,0.0,0.0,42906615.02369468,0.0,34686638.97627906,-8219976.047415627,39000,195.0,237.89999999999998,120374.88479999999,-662105911.0681454,-512105911.0681454,562105911.0681454,8219976.047415614,50000000.0,0.0
2031-04-01,downside,0.0,0.0,63899228.16,23917577.77152,39981650.38847999,33293847.042153645,0.0,0.0,42683612.32604103,0.0,33293847.042153645,-9389765.28388738,39000,195.0,237.89999999999998,116491.824,-671495676.3520328,-521495676.3520328,571495676.3520328,9389765.283887386,50000000.0,0.0
2031-05-01,downside,0.0,0.0,66029202.43199999,24264830.363904,41764372.068096,34575137.627452224,0.0,0.0,42460609.62838737,0.0,34575137.627452224,-7885472.000935141,39000,195.0,237.89999999999998,120374.88479999999,-679381148.352968,-529381148.352968,579381148.352968,7885472.000935197,50000000.0,0.0
2031-06-01,downside,0.0,0.0,63899228.16,23917577.77152,39981650.38847999,33182345.693326816,0.0,0.0,42237606.93073371,0.0,33182345.693326816,-9055261.237406893,39000,195.0,237.89999999999998,116491.824,-688436409.5903748,-538436409.5903748,588436409.5903748,9055261.23740685,50000000.0,0.0
2031-07-01,downside,0.0,0.0,66029202.43199999,24264830.363904,41764372.068096,34463636.2786254,0.0,0.0,42014604.23308005,0.0,34463636.2786254,-7550967.954454649,39000,195.0,237.89999999999998,120374.88479999999,-695987377.5448295,-545987377.5448295,595987377.5448295,7550967.95445466,50000000.0,0.0
2031-08-01,downside,0.0,0.0,66029202.43199999,24264830.363904,41764372.068096,34407885.604211986,0.0,0.0,41791601.53542639,0.0,34407885.604211986,-7383715.931214411,39000,195.0,237.89999999999998,120374.88479999999,-703371093.4760439,-553371093.4760439,603371093.4760439,7383715.931214452,50000000.0,0.0
2031-09-01,downside,0.0,0.0,63899228.16,23917577.77152,39981650.38847999,33015093.67008657,0.0,0.0,41568598.837772734,0.0,33015093.67008657,-8553505.167686166,39000,195.0,237.89999999999998,116491.824,-711924598.6437302,-561924598.6437302,611924598.6437302,8553505.167686224,50000000.0,0.0
2031-10-01,downside,0.0,0.0,66029202.43199999,24264830.363904,41764372.068096,34296384.25538515,0.0,0.0,41345596.140119076,0.0,34296384.25538515,-7049211.884733923,39000,195.0,237.89999999999998,120374.88479999999,-718973810.5284641,-568973810.5284641,618973810.5284641,7049211.884733915,50000000.0,0.0
2031-11-01,downside,0.0,0.0,63899228.16,23917577.77152,39981650.38847999,32903592.321259744,0.0,0.0,41122593.44246542,0.0,32903592.321259744,-8219001.1212056745,39000,195.0,237.89999999999998,116491.824,-727192811.6496698,-577192811.6496698,627192811.6496698,8219001.1212056875,50000000.0,0.0
2031-12-01,downside,0.0,0.0,66029202.43199999,24264830.363904,41764372.068096,34184882.90655833,0.0,0.0,40899590.744811766,0.0,34184882.90655833,-6714707.838253437,39000,195.0,237.89999999999998,120374.88479999999,-733907519.4879231,-583907519.4879231,633907519.4879231,6714707.838253379,50000000.0,0.0
