month,scenario,capex_usd,gpu_capex_usd,revenue_usd,opex_usd,ebitda_usd,operating_cash_flow_usd,equity_draw_usd,debt_draw_usd,debt_service_usd,interest_during_construction_usd,unlevered_free_cash_flow_usd,net_cash_flow_post_financing_usd,gpu_online,it_load_online_mw,facility_load_online_mw,power_mwh,cumulative_cash_change_usd,cash_balance_pre_support_usd,incremental_funding_required_usd,funding_raise_usd,cash_balance_usd,liquidity_headroom_usd
2027-11-01,base,219193033.84776947,0.0,0.0,0.0,0.0,0.0,122664226.87376052,96528806.97400895,0.0,1517858.7372963317,-219193033.84776947,0.0,0,0.0,0.0,0.0,-2.2351741790771484e-08,149999999.99999997,0.0,0.0,149999999.99999997,99999999.99999997
2027-12-01,base,183264362.02610797,0.0,0.0,0.0,0.0,0.0,127156564.58863355,56107797.43747441,0.0,1878019.0883886488,-183264362.02610797,0.0,0,0.0,0.0,0.0,-2.2351741790771484e-08,149999999.99999997,0.0,0.0,149999999.99999997,99999999.99999997
2028-01-01,base,205407340.87315243,24172661.870503593,0.0,0.0,0.0,0.0,154877562.57098898,50529778.30216344,0.0,2205567.822079599,-205407340.87315243,0.0,0,0.0,0.0,0.0,-2.2351741790771484e-08,149999999.99999997,0.0,0.0,149999999.99999997,99999999.99999997
2028-02-01,base,341326357.92083746,143884892.08633092,0.0,0.0,0.0,0.0,159310883.11159715,182015474.80924028,0.0,3374314.1540596723,-341326357.92083746,0.0,0,0.0,0.0,0.0,-2.2351741790771484e-08,149999999.99999997,0.0,0.0,149999999.99999997,99999999.99999997
2028-03-01,base,479074783.3589235,287769784.17266184,0.0,0.0,0.0,0.0,190324854.5330152,288749928.8259083,0.0,5229225.558566023,-479074783.3589235,-2.9802322387695312e-08,0,0.0,0.0,0.0,-5.21540641784668e-08,149999999.99999994,0.0,0.0,149999999.99999994,99999999.99999994
2028-04-01,base,223627570.02573997,24172661.870503593,839790.0,4336165.95,-3496375.95,-3496375.95,92600771.058227,131026798.96751294,12014116.332559334,1974251.4983458992,-227123945.97573996,-15510492.282559348,1333,6.665,8.33125,1499.6250000000002,-15510492.2825594,134489507.7174406,0.0,0.0,134489507.7174406,84489507.7174406
2028-05-01,base,195505558.3750711,0.0,1955404.3599999999,4517054.8498,-2561650.4898,-2561650.4898,91409182.11892985,104096376.25614125,11964878.150868518,2663710.5787500655,-198067208.8648711,-14526528.640668519,2666,13.33,16.6625,3491.7935000000007,-30037020.92322792,119962979.07677208,0.0,0.0,119962979.07677208,69962979.07677208
2028-06-01,base,132193274.23197144,0.0,3158400.0,4712112.0,-1553712.0,-1553712.0,79109630.90080708,53083643.33116436,11915639.969177702,3026068.3791645095,-133746986.23197144,-13469351.969177702,4000,20.0,25.0,5640.0,-43506372.89240562,106493627.10759437,0.0,0.0,106493627.10759437,56493627.10759437
2028-07-01,base,183487336.49419194,36258992.80575539,4791060.54,4976836.2447,-185775.70469999965,-185775.70469999965,106922300.92454636,76565035.56964558,11866401.787486885,3543410.554831775,-183673112.19889194,-12052177.492186885,5333,26.665,33.33125,8555.465249999997,-55558550.3845925,94441449.6154075,0.0,0.0,94441449.6154075,44441449.6154075
2028-08-01,base,360618490.81490135,215827338.12949637,6538279.4399999995,5260135.3092,1278144.1307999995,1278144.1307999995,147907995.96179706,212710494.8531043,11817163.605796069,4933625.961379879,-359340346.68410134,-10539019.474996073,6666,33.33,41.662499999999994,11675.498999999998,-66097569.85958858,83902430.14041142,0.0,0.0,83902430.14041142,33902430.14041142
2028-09-01,base,519090454.5983911,431654676.25899273,8232000.0,5534760.0,2697240.0,2697240.0,190425236.94337672,328665217.6550144,11767925.424105253,7077880.995971487,-516393214.5983911,-9070685.424105253,8000,40.0,50.0,14700.0,-75168255.28369384,74831744.71630616,0.0,0.0,74831744.71630616,24831744.716306165
2028-10-01,base,123821106.65425366,36258992.80575539,11528146.079999998,11947481.5304,-419335.4504000023,-649071.7088290714,52093598.71383861,71727507.94041505,30970424.079130746,766673.3207025949,-124470178.36308274,-31619495.787959818,10833,54.165000000000006,67.48125000000002,20592.99,-106787751.07165365,43212248.92834635,6787751.071653649,6787751.071653649,50000000.0,0.0
2028-11-01,base,70410962.44660339,0.0,14524623.6,12406994.989999998,2117628.6100000003,1459957.587048226,31684933.100971524,38726029.34563187,30840243.924969904,1003629.5367006017,-68951004.85955516,-29380286.337921675,13666,68.33,84.96249999999999,25952.348999999995,-136168037.4095753,13831962.590424687,36168037.40957531,29380286.337921664,50000000.0,0.0
2028-12-01,base,35982324.13371378,0.0,18949605.6,13088704.3952,5860901.204799999,4551938.856925521,16192045.860171199,19790278.273542583,30710063.770809066,1128392.9835620609,-31430385.27678826,-26158124.913883545,16500,82.5,102.45,33865.6524,-162326162.32345885,-12326162.32345885,62326162.32345885,26158124.913883537,50000000.0,0.0
2029-01-01,base,59871568.26220668,18129496.402877696,21491035.199999996,13460390.2784,8030644.921599998,6502103.928302816,26942205.717993002,32929362.54421368,30579883.616648227,1332739.5167287153,-53369464.333903864,-24077779.68834541,18000,90.0,111.6,38416.9608,-186403942.01180425,-36403942.01180425,86403942.01180425,24077779.688345402,50000000.0,0.0
2029-02-01,base,141153223.51546046,107913669.06474818,21922656.0,13500297.151999999,8422358.848,7033177.209280113,63518950.581957206,77634272.93350326,30449703.462487385,1806541.5914301071,-134120046.30618034,-23416526.253207274,19500,97.5,120.75,39197.424,-209820468.26501152,-59820468.26501152,109820468.26501152,23416526.253207266,50000000.0,0.0
2029-03-01,base,215827338.12949637,215827338.12949637,27291036.0,14301377.671999998,12989658.328000002,11021960.04385741,97122302.15827335,118705035.97122301,30319523.308326542,2529611.0568060256,-204805378.08563894,-19297563.264469136,21000,105.0,129.9,48806.214,-229118031.52948067,-79118031.52948067,129118031.52948067,19297563.264469147,50000000.0,0.0
2029-04-01,base,18129496.402877696,18129496.402877696,30155435.999999996,18103361.112,12052074.887999997,9997816.158434702,8158273.381294963,9971223.021582734,37961848.22591103,0.0,-8131680.244442994,-27964032.067476325,23625,118.125,145.6875,53837.244,-257082063.596957,-107082063.596957,157082063.596957,27964032.067476332,50000000.0,0.0
2029-05-01,base,0.0,0.0,35498374.35,18877071.5727,16621302.777299998,14214447.202312,0.0,0.0,37800660.73768738,0.0,14214447.202312,-23586213.53537538,26250,131.25,161.475,63256.6749,-280668277.1323324,-130668277.13233238,180668277.13233238,23586213.535375386,50000000.0,0.0
2029-06-01,base,0.0,0.0,39004168.5,19366618.976999998,19637549.523000002,16801552.267519742,0.0,0.0,37639473.24946372,0.0,16801552.267519742,-20837920.98194398,28875,144.375,177.2625,69368.499,-301506198.11427635,-151506198.11427635,201506198.11427635,20837920.981943965,50000000.0,0.0
2029-07-01,base,0.0,0.0,45578416.5,20312110.593000002,25266305.907000005,21286879.26697953,0.0,0.0,37478285.761240065,0.0,21286879.26697953,-16191406.494260535,31500,157.5,193.05,80904.141,-317697604.6085369,-167697604.6085369,217697604.6085369,16191406.49426055,50000000.0,0.0
2029-08-01,base,0.0,0.0,51320701.5,21126884.523000002,30193816.976999998,25278019.21843932,0.0,0.0,37317098.273016416,0.0,25278019.21843932,-12039079.054577097,34125,170.625,208.83749999999998,90926.75099999999,-329736683.663114,-179736683.663114,229736683.663114,12039079.054577112,50000000.0,0.0
2029-09-01,base,0.0,0.0,55675318.5,21732091.677,33943226.823,28371745.505889677,0.0,0.0,37155910.78479275,0.0,28371745.505889677,-8784165.278903078,36750,183.75,224.625,98466.39899999999,-338520848.9420171,-188520848.94201708,238520848.94201708,8784165.278903067,50000000.0,0.0
2029-10-01,base,0.0,0.0,61940748.15,22642083.312300004,39298664.837699994,32348027.144858766,0.0,0.0,36994723.29656911,0.0,32348027.144858766,-4646696.151710338,37875,189.375,231.2625,109298.7801,-343167545.0937274,-193167545.0937274,243167545.0937274,4646696.151710331,50000000.0,0.0
2029-11-01,base,0.0,0.0,63474138.00000001,22838250.996,40635887.004,33310646.89752786,0.0,0.0,36833535.80834545,0.0,33310646.89752786,-3522888.9108175943,39000,195.0,237.89999999999998,111728.05200000001,-346690434.00454503,-196690434.00454503,246690434.00454503,3522888.910817623,50000000.0,0.0
2029-12-01,base,0.0,0.0,67940740.8,23473948.233599998,44466792.56639999,36143529.197271936,0.0,0.0,36672348.320121795,0.0,36143529.197271936,-528819.1228498621,39000,195.0,237.89999999999998,119507.0832,-347219253.1273949,-197219253.1273949,247219253.1273949,528819.1228498816,50000000.0,0.0
2030-01-01,base,0.0,0.0,70291539.0,23798370.438,46493168.562,37623014.32191603,0.0,0.0,36511160.831898145,0.0,37623014.32191603,1111853.490017889,39000,195.0,237.89999999999998,123561.84599999999,-346107399.637377,-196107399.63737702,246107399.63737702,0.0,51111853.49001789,1111853.490017891
2030-02-01,base,0.0,0.0,65612433.6,23094780.4512,42517653.1488,34601080.88996011,0.0,0.0,36349973.34367449,0.0,34601080.88996011,-1748892.4537143745,39000,195.0,237.89999999999998,115266.61439999999,-347856292.0910914,-197856292.0910914,247856292.0910914,1748892.4537143707,51111853.49001789,1111853.490017891
2030-03-01,base,0.0,0.0,74993135.4,24447214.8468,50545920.5532,40581984.5712042,0.0,0.0,36188785.85545083,0.0,40581984.5712042,4393198.715753365,39000,195.0,237.89999999999998,131671.37159999998,-343463093.375338,-193463093.37533802,243463093.37533802,0.0,55505052.20577127,5505052.205771267
2030-04-01,base,0.0,0.0,74848968.0,24408035.856,50440932.14400001,40462946.392248295,0.0,0.0,36027598.36722718,0.0,40462946.392248295,4435348.025021107,39000,195.0,237.89999999999998,131347.872,-339027745.3503169,-189027745.35031688,239027745.35031688,0.0,59940400.2307924,9940400.230792403
2030-05-01,base,0.0,0.0,79694731.79999998,25096059.255599998,54598672.54439999,43540954.820492364,0.0,0.0,35866410.879003525,0.0,43540954.820492364,7674543.941488839,39000,195.0,237.89999999999998,139780.89719999998,-331353201.408828,-181353201.40882802,231353201.40882802,0.0,67614944.17228127,17614944.172281265
2030-06-01,base,0.0,0.0,79398900.0,25035949.8,54362950.2,43323866.19013646,0.0,0.0,35705223.390779875,0.0,43323866.19013646,7618642.799356591,39000,195.0,237.89999999999998,139195.8,-323734558.60947144,-173734558.60947144,223734558.60947144,0.0,75233586.97163785,25233586.971637845
2030-07-01,base,0.0,0.0,82962045.0,25549672.41,57412372.59,45570636.11058055,0.0,0.0,35544035.90255622,0.0,45570636.11058055,10026600.20802433,39000,195.0,237.89999999999998,145317.15,-313707958.4014471,-163707958.40144712,213707958.40144712,0.0,85260187.17966217,35260187.17966217
2030-08-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,46120832.27602463,0.0,0.0,35382848.41433256,0.0,46120832.27602463,10737983.861692071,39000,195.0,237.89999999999998,146798.63999999998,-302969974.53975505,-152969974.53975505,202969974.53975505,0.0,95998171.04135424,45998171.04135424
2030-09-01,base,0.0,0.0,81172800.0,25285996.8,55886803.2,44345865.32396872,0.0,0.0,35221660.926108904,0.0,44345865.32396872,9124204.397859814,39000,195.0,237.89999999999998,142063.19999999998,-293845770.14189523,-143845770.14189523,193845770.14189523,0.0,105122375.43921405,55122375.43921405
2030-10-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,46040238.5319128,0.0,0.0,35060473.437885255,0.0,46040238.5319128,10979765.094027549,39000,195.0,237.89999999999998,146798.63999999998,-282866005.04786766,-132866005.04786766,182866005.04786766,0.0,116102140.53324163,66102140.53324163
2030-11-01,base,0.0,0.0,81172800.0,25285996.8,55886803.2,44265271.57985689,0.0,0.0,34899285.949661605,0.0,44265271.57985689,9365985.630195284,39000,195.0,237.89999999999998,142063.19999999998,-273500019.4176724,-123500019.4176724,173500019.4176724,0.0,125468126.16343689,75468126.16343689
2030-12-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45959644.78780098,0.0,0.0,34738098.46143795,0.0,45959644.78780098,11221546.32636303,39000,195.0,237.89999999999998,146798.63999999998,-262278473.09130937,-112278473.09130937,162278473.09130937,0.0,136689672.48979992,86689672.48979992
2031-01-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45919347.915745065,0.0,0.0,34576910.97321429,0.0,45919347.915745065,11342436.942530772,39000,195.0,237.89999999999998,146798.63999999998,-250936036.1487786,-100936036.14877859,150936036.1487786,0.0,148032109.4323307,98032109.4323307
2031-02-01,base,0.0,0.0,75761280.0,24500263.68,51261016.32,40675040.80368915,0.0,0.0,34415723.484990634,0.0,40675040.80368915,6259317.318698513,39000,195.0,237.89999999999998,132592.31999999998,-244676718.83008006,-94676718.83008006,144676718.83008006,0.0,154291426.75102922,104291426.75102922
2031-03-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45838754.171633236,0.0,0.0,34254535.996766984,0.0,45838754.171633236,11584218.174866248,39000,195.0,237.89999999999998,146798.63999999998,-233092500.6552138,-83092500.6552138,133092500.6552138,0.0,165875644.92589548,115875644.92589548
2031-04-01,base,0.0,0.0,81172800.0,25285996.8,55886803.2,44063787.21957733,0.0,0.0,34093348.508543335,0.0,44063787.21957733,9970438.71103399,39000,195.0,237.89999999999998,142063.19999999998,-223122061.9441798,-73122061.9441798,123122061.9441798,0.0,175846083.63692948,125846083.63692948
2031-05-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45758160.42752141,0.0,0.0,33932161.02031968,0.0,45758160.42752141,11825999.40720173,39000,195.0,237.89999999999998,146798.63999999998,-211296062.53697807,-61296062.536978066,111296062.53697807,0.0,187672083.04413122,137672083.04413122
2031-06-01,base,0.0,0.0,81172800.0,25285996.8,55886803.2,43983193.4754655,0.0,0.0,33770973.53209603,0.0,43983193.4754655,10212219.94336947,39000,195.0,237.89999999999998,142063.19999999998,-201083842.5936086,-51083842.59360859,101083842.59360859,0.0,197884302.9875007,147884302.9875007
2031-07-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45677566.68340959,0.0,0.0,33609786.04387237,0.0,45677566.68340959,12067780.639537212,39000,195.0,237.89999999999998,146798.63999999998,-189016061.95407137,-39016061.95407137,89016061.95407137,0.0,209952083.6270379,159952083.6270379
2031-08-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45637269.81135367,0.0,0.0,33448598.555648718,0.0,45637269.81135367,12188671.25570495,39000,195.0,237.89999999999998,146798.63999999998,-176827390.69836643,-26827390.698366433,76827390.69836643,0.0,222140754.88274285,172140754.88274285
2031-09-01,base,0.0,0.0,81172800.0,25285996.8,55886803.2,43862302.85929775,0.0,0.0,33287411.067425065,0.0,43862302.85929775,10574891.791872691,39000,195.0,237.89999999999998,142063.19999999998,-166252498.90649375,-16252498.906493753,66252498.90649375,0.0,232715646.67461553,182715646.67461553
2031-10-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45556676.06724184,0.0,0.0,33126223.579201408,0.0,45556676.06724184,12430452.488040434,39000,195.0,237.89999999999998,146798.63999999998,-153822046.4184533,-3822046.418453306,53822046.418453306,0.0,245146099.16265598,195146099.16265598
2031-11-01,base,0.0,0.0,81172800.0,25285996.8,55886803.2,43781709.11518593,0.0,0.0,32965036.09097776,0.0,43781709.11518593,10816673.024208173,39000,195.0,237.89999999999998,142063.19999999998,-143005373.39424515,6994626.605754852,43005373.39424515,0.0,255962772.18686414,205962772.18686414
2031-12-01,base,0.0,0.0,83878560.0,25678863.36,58199696.64,45476082.32313001,0.0,0.0,32803848.6027541,0.0,45476082.32313001,12672233.720375912,39000,195.0,237.89999999999998,146798.63999999998,-130333139.67386924,19666860.326130763,30333139.673869237,0.0,268635005.90724003,218635005.90724003
